日期,机组名称,变动成本电价
2024-03-21,佛山35机组,427.27
2024-03-21,江门67机组,361.74
2024-03-21,梅州109机组,515.98
2024-03-21,梅州110机组,515.98
2024-03-21,茂名85机组,427.27
2024-03-21,湛江82机组,403.39
2024-03-21,肇庆104机组,448.44
2024-03-21,湛江83机组,403.39
2024-03-21,肇庆105机组,448.44
2024-03-21,揭阳95机组,384.54
2024-03-21,广州3机组,403.39
2024-03-21,广州4机组,403.39
2024-03-21,广州1机组,403.39
2024-03-21,广州2机组,403.39
2024-03-21,阳江76机组,384.54
2024-03-21,阳江77机组,384.54
2024-03-21,茂名86机组,448.44
2024-03-21,佛山31机组,448.44
2024-03-21,梅州111机组,515.98
2024-03-21,深圳20机组,403.39
2024-03-21,深圳21机组,403.39
2024-03-21,深圳22机组,403.39
2024-03-21,江门68机组,384.54
2024-03-21,江门69机组,384.54
2024-03-21,广州12机组,403.39
2024-03-21,广州13机组,403.39
2024-03-21,广州14机组,403.39
2024-03-21,广州15机组,403.39
2024-03-21,汕头28机组,384.54
2024-03-21,江门70机组,384.54
2024-03-21,江门71机组,384.54
2024-03-21,汕头29机组,403.39
2024-03-21,汕头25机组,361.74
2024-03-21,河源45机组,427.27
2024-03-21,汕头26机组,361.74
2024-03-22,汕尾161机组,356.74
2024-03-22,汕尾162机组,356.74
2024-03-22,韶关164机组,443.44
2024-03-22,惠州235机组,701.76
2024-03-22,江门254机组,701.76
2024-03-22,肇庆256机组,701.76
2024-03-22,肇庆257机组,701.76
2024-03-22,深圳279机组,760.25
2024-03-22,深圳280机组,760.25
2024-03-22,深圳247机组,451.01
2024-03-22,惠州236机组,701.76
2024-03-22,惠州237机组,701.76
2024-03-22,深圳285机组,760.25
2024-03-22,深圳286机组,760.25
2024-03-22,东莞281机组,760.25
2024-03-22,东莞282机组,760.25
2024-03-22,东莞277机组,760.25
2024-03-22,惠州273机组,760.25
2024-03-22,惠州274机组,760.25
2024-03-22,深圳270机组,760.25
2024-03-22,深圳271机组,760.25
2024-03-22,深圳272机组,760.25
2024-03-22,佛山268机组,760.25
2024-03-22,佛山269机组,760.25
2024-03-22,中山266机组,760.25
2024-03-22,中山267机组,760.25
2024-03-22,珠海262机组,760.25
2024-03-22,珠海263机组,760.25
2024-03-22,中山259机组,701.76
2024-03-22,江门255机组,701.76
2024-03-22,中山260机组,701.76
2024-03-22,中山261机组,701.76
2024-03-22,韶关165机组,443.44
2024-03-22,珠海170机组,384.54
2024-03-22,珠海171机组,384.54
2024-03-22,广州7机组,701.76
2024-03-22,广州8机组,701.76
2024-03-22,东莞289机组,760.25
2024-03-22,湛江172机组,356.74
2024-03-22,湛江173机组,356.74
2024-03-22,广州291机组,663.49
2024-03-22,广州292机组,663.49
2024-03-22,清远293机组,701.76
2024-03-22,清远294机组,701.76
2024-03-22,阳江72机组,356.74
2024-03-22,阳江73机组,356.74
2024-03-22,东莞283机组,701.76
2024-03-22,东莞284机组,701.76
2024-03-22,东莞295机组,701.76
2024-03-22,东莞296机组,701.76
2024-03-22,珠海299机组,701.76
2024-03-22,珠海300机组,701.76
2024-03-22,茂名174机组,356.74
2024-03-22,茂名175机组,356.74
2024-03-22,东莞290机组,760.25
2024-03-22,东莞301机组,701.76
2024-03-22,东莞302机组,701.76
2024-03-22,东莞303机组,701.76
2024-03-22,东莞304机组,701.76
2024-03-22,佛山30机组,448.44
2024-03-22,阳江379机组,0.0
2024-03-22,湛江422机组,0.0
2024-03-22,河源178机组,396.67
2024-03-22,河源179机组,396.67
2024-03-22,阳江469机组,0.0
2024-03-22,深圳287机组,701.76
2024-03-22,广州307机组,701.76
2024-03-22,深圳288机组,701.76
2024-03-22,广州308机组,701.76
2024-03-22,佛山305机组,701.76
2024-03-22,佛山306机组,701.76
2024-03-22,揭阳309机组,793.3
2024-03-22,阳江359机组,300.0
2024-03-22,揭阳310机组,793.3
2024-03-22,阳江360机组,300.0
2024-03-22,江门180机组,422.27
2024-03-22,江门518机组,0.0
2024-03-22,揭阳524机组,0.0
2024-03-22,清远532机组,0.0
2024-03-22,江门547机组,0.0
2024-03-22,江门545机组,0.0
2024-03-22,珠海431机组,0.0
2024-03-22,阳江481机组,0.0
2024-03-22,清远205机组,396.67
2024-03-22,清远206机组,396.67
2024-03-22,惠州482机组,0.0
2024-03-22,汕头331机组,379.54
2024-03-22,汕头332机组,379.54
2024-03-22,惠州275机组,701.76
2024-03-22,惠州276机组,701.76
2024-03-22,东莞333机组,701.76
2024-03-22,云浮209机组,422.27
2024-03-22,湛江423机组,0.0
2024-03-22,湛江424机组,0.0
2024-03-22,肇庆337机组,701.76
2024-03-22,广州339机组,701.76
2024-03-22,广州340机组,701.76
2024-03-22,佛山556机组,0.0
2024-03-22,广州346机组,663.49
2024-03-22,广州347机组,663.49
2024-03-22,江门557机组,0.0
2024-03-22,韶关529机组,0.0
2024-03-22,清远562机组,0.0
2024-03-22,清远561机组,0.0
2024-03-22,湛江495机组,0.0
2024-03-22,阳江470机组,0.0
2024-03-22,江门570机组,0.0
2024-03-22,梅州585机组,0.0
2024-03-22,汕尾484机组,0.0
2024-03-22,汕尾485机组,0.0
2024-03-22,梅州612机组,0.0
2024-03-22,广州9机组,663.49
2024-03-22,阳江620机组,0.0
2024-03-22,江门578机组,0.0
2024-03-22,汕头621机组,0.0
2024-03-22,阳江623机组,0.0
2024-03-22,汕尾626机组,0.0
2024-03-22,汕尾627机组,0.0
2024-03-22,韶关628机组,0.0
2024-03-22,揭阳629机组,0.0
2024-03-22,揭阳630机组,0.0
2024-03-22,阳江631机组,0.0
2024-03-22,阳江632机组,0.0
2024-03-22,惠州483机组,0.0
2024-03-22,湛江393机组,0.0
2024-03-22,湛江394机组,0.0
2024-03-22,阳江471机组,0.0
2024-03-22,韶关36机组,0.0
2024-03-22,清远634机组,0.0
2024-03-22,清远635机组,0.0
2024-03-22,中山636机组,0.0
2024-03-22,阳江638机组,0.0
2024-03-22,汕头639机组,0.0
2024-03-22,肇庆587机组,0.0
2024-03-22,阳江589机组,0.0
2024-03-22,河源44机组,427.27
2024-03-22,深圳17机组,403.39
2024-03-22,深圳18机组,403.39
2024-03-22,深圳19机组,403.39
2024-03-22,广州5机组,448.44
2024-03-22,广州6机组,448.44
2024-03-22,汕头112机组,361.74
2024-03-22,汕头113机组,361.74
2024-03-22,揭阳92机组,384.54
2024-03-22,其他118机组,448.44
2024-03-22,其他119机组,448.44
2024-03-22,其他120机组,427.27
2024-03-22,其他121机组,427.27
2024-03-22,汕尾116机组,361.74
2024-03-22,汕尾117机组,361.74
2024-03-22,汕尾53机组,384.54
2024-03-22,潮州87机组,384.54
2024-03-22,潮州88机组,361.74
2024-03-22,汕尾54机组,384.54
2024-03-22,梅州106机组,515.98
2024-03-22,韶关40机组,448.44
2024-03-22,韶关41机组,448.44
2024-03-22,韶关42机组,427.27
2024-03-22,韶关43机组,427.27
2024-03-22,梅州124机组,427.27
2024-03-22,东莞128机组,384.54
2024-03-22,东莞129机组,384.54
2024-03-22,中山126机组,443.44
2024-03-22,中山127机组,443.44
2024-03-22,东莞130机组,384.54
2024-03-22,梅州125机组,422.27
2024-03-22,梅州107机组,515.98
2024-03-22,梅州108机组,515.98
2024-03-22,中山229机组,760.25
2024-03-22,江门65机组,384.54
2024-03-22,东莞211机组,701.76
2024-03-22,东莞212机组,701.76
2024-03-22,江门153机组,496.7
2024-03-22,江门154机组,496.7
2024-03-22,茂名84机组,496.7
2024-03-22,佛山147机组,496.7
2024-03-22,佛山148机组,496.7
2024-03-22,珠海222机组,701.76
2024-03-22,珠海223机组,701.76
2024-03-22,云浮139机组,496.7
2024-03-22,云浮140机组,496.7
2024-03-22,云浮100机组,448.44
2024-03-22,韶关149机组,505.98
2024-03-22,韶关150机组,505.98
2024-03-22,深圳218机组,760.25
2024-03-22,深圳219机组,760.25
2024-03-22,广州214机组,760.25
2024-03-22,广州215机组,760.25
2024-03-22,汕头27机组,403.39
2024-03-22,云浮155机组,496.7
2024-03-22,珠海220机组,701.76
2024-03-22,珠海221机组,701.76
2024-03-22,中山224机组,701.76
2024-03-22,中山225机组,701.76
2024-03-22,中山226机组,701.76
2024-03-22,云浮156机组,496.7
2024-03-22,珠海23机组,384.54
2024-03-22,珠海24机组,384.54
2024-03-22,广州131机组,446.36
2024-03-22,广州132机组,446.36
2024-03-22,韶关158机组,510.98
2024-03-22,东莞233机组,760.25
2024-03-22,东莞234机组,760.25
2024-03-22,湛江80机组,403.39
2024-03-22,深圳355机组,300.0
2024-03-22,湛江81机组,403.39
2024-03-22,阳江361机组,300.0
2024-03-22,阳江362机组,300.0
2024-03-22,深圳356机组,300.0
2024-03-22,深圳357机组,300.0
2024-03-22,深圳358机组,300.0
2024-03-22,阳江363机组,300.0
2024-03-22,阳江364机组,300.0
2024-03-22,中山227机组,701.76
2024-03-22,中山228机组,701.76
2024-03-22,惠州238机组,432.97
2024-03-22,广州250机组,432.97
2024-03-22,广州251机组,432.97
2024-03-22,深圳244机组,432.97
2024-03-22,深圳245机组,432.97
2024-03-22,深圳246机组,432.97
2024-03-22,肇庆252机组,701.76
2024-03-22,肇庆253机组,701.76
2024-03-22,惠州239机组,432.97
2024-03-22,惠州240机组,432.97
2024-03-22,深圳249机组,760.25
2024-03-22,深圳241机组,432.97
2024-03-22,深圳242机组,432.97
2024-03-22,深圳243机组,432.97
2024-03-22,韶关159机组,510.98
2024-03-22,阳江74机组,384.54
2024-03-22,阳江75机组,384.54
2024-03-22,韶关38机组,448.44
2024-03-22,佛山32机组,448.44
2024-03-22,潮州89机组,361.74
2024-03-22,潮州90机组,384.54
2024-03-22,惠州48机组,403.39
2024-03-22,惠州49机组,403.39
2024-03-22,佛山33机组,448.44
2024-03-22,韶关39机组,448.44
2024-03-22,云浮101机组,448.44
2024-03-22,惠州50机组,361.74
2024-03-22,江门66机组,361.74
2024-03-22,汕尾55机组,384.54
2024-03-22,惠州51机组,361.74
2024-03-22,揭阳93机组,361.74
2024-03-22,汕尾56机组,384.54
2024-03-22,佛山34机组,427.27
2024-03-22,揭阳94机组,361.74
2024-03-22,湛江78机组,384.54
2024-03-22,湛江79机组,384.54
2024-03-22,佛山35机组,427.27
2024-03-22,江门67机组,361.74
2024-03-22,梅州109机组,515.98
2024-03-22,梅州110机组,515.98
2024-03-22,茂名85机组,427.27
2024-03-22,湛江82机组,403.39
2024-03-22,肇庆104机组,448.44
2024-03-22,湛江83机组,403.39
2024-03-22,肇庆105机组,448.44
2024-03-22,揭阳95机组,384.54
2024-03-22,广州3机组,403.39
2024-03-22,广州4机组,403.39
2024-03-22,广州1机组,403.39
2024-03-22,广州2机组,403.39
2024-03-22,阳江76机组,384.54
2024-03-22,阳江77机组,384.54
2024-03-22,茂名86机组,448.44
2024-03-22,佛山31机组,448.44
2024-03-22,梅州111机组,515.98
2024-03-22,深圳20机组,403.39
2024-03-22,深圳21机组,403.39
2024-03-22,深圳22机组,403.39
2024-03-22,江门68机组,384.54
2024-03-22,江门69机组,384.54
2024-03-22,广州12机组,403.39
2024-03-22,广州13机组,403.39
2024-03-22,广州14机组,403.39
2024-03-22,广州15机组,403.39
2024-03-22,汕头28机组,384.54
2024-03-22,江门70机组,384.54
2024-03-22,江门71机组,384.54
2024-03-22,汕头29机组,403.39
2024-03-22,汕头25机组,361.74
2024-03-22,河源45机组,427.27
2024-03-22,汕头26机组,361.74
2024-03-23,汕尾161机组,356.74
2024-03-23,汕尾162机组,356.74
2024-03-23,韶关164机组,443.44
2024-03-23,惠州235机组,701.76
2024-03-23,江门254机组,701.76
2024-03-23,肇庆256机组,701.76
2024-03-23,肇庆257机组,701.76
2024-03-23,深圳279机组,760.25
2024-03-23,深圳280机组,760.25
2024-03-23,深圳247机组,451.01
2024-03-23,惠州236机组,701.76
2024-03-23,惠州237机组,701.76
2024-03-23,深圳285机组,760.25
2024-03-23,深圳286机组,760.25
2024-03-23,东莞281机组,760.25
2024-03-23,东莞282机组,760.25
2024-03-23,东莞277机组,760.25
2024-03-23,惠州273机组,760.25
2024-03-23,惠州274机组,760.25
2024-03-23,深圳270机组,760.25
2024-03-23,深圳271机组,760.25
2024-03-23,深圳272机组,760.25
2024-03-23,佛山268机组,760.25
2024-03-23,佛山269机组,760.25
2024-03-23,中山266机组,760.25
2024-03-23,中山267机组,760.25
2024-03-23,珠海262机组,760.25
2024-03-23,珠海263机组,760.25
2024-03-23,中山259机组,701.76
2024-03-23,江门255机组,701.76
2024-03-23,中山260机组,701.76
2024-03-23,中山261机组,701.76
2024-03-23,韶关165机组,443.44
2024-03-23,珠海170机组,384.54
2024-03-23,珠海171机组,384.54
2024-03-23,广州7机组,701.76
2024-03-23,广州8机组,701.76
2024-03-23,东莞289机组,760.25
2024-03-23,湛江172机组,356.74
2024-03-23,湛江173机组,356.74
2024-03-23,广州291机组,663.49
2024-03-23,广州292机组,663.49
2024-03-23,清远293机组,701.76
2024-03-23,清远294机组,701.76
2024-03-23,阳江72机组,356.74
2024-03-23,阳江73机组,356.74
2024-03-23,东莞283机组,701.76
2024-03-23,东莞284机组,701.76
2024-03-23,东莞295机组,701.76
2024-03-23,东莞296机组,701.76
2024-03-23,珠海299机组,701.76
2024-03-23,珠海300机组,701.76
2024-03-23,茂名174机组,356.74
2024-03-23,茂名175机组,356.74
2024-03-23,东莞290机组,760.25
2024-03-23,东莞301机组,701.76
2024-03-23,东莞302机组,701.76
2024-03-23,东莞303机组,701.76
2024-03-23,东莞304机组,701.76
2024-03-23,佛山30机组,448.44
2024-03-23,阳江379机组,0.0
2024-03-23,湛江422机组,0.0
2024-03-23,河源178机组,396.67
2024-03-23,河源179机组,396.67
2024-03-23,阳江469机组,0.0
2024-03-23,深圳287机组,701.76
2024-03-23,广州307机组,701.76
2024-03-23,深圳288机组,701.76
2024-03-23,广州308机组,701.76
2024-03-23,佛山305机组,701.76
2024-03-23,佛山306机组,701.76
2024-03-23,揭阳309机组,793.3
2024-03-23,阳江359机组,300.0
2024-03-23,揭阳310机组,793.3
2024-03-23,阳江360机组,300.0
2024-03-23,江门180机组,422.27
2024-03-23,江门518机组,0.0
2024-03-23,揭阳524机组,0.0
2024-03-23,清远532机组,0.0
2024-03-23,江门547机组,0.0
2024-03-23,江门545机组,0.0
2024-03-23,珠海431机组,0.0
2024-03-23,阳江481机组,0.0
2024-03-23,清远205机组,396.67
2024-03-23,清远206机组,396.67
2024-03-23,惠州482机组,0.0
2024-03-23,汕头331机组,379.54
2024-03-23,汕头332机组,379.54
2024-03-23,惠州275机组,701.76
2024-03-23,惠州276机组,701.76
2024-03-23,东莞333机组,701.76
2024-03-23,云浮209机组,422.27
2024-03-23,湛江423机组,0.0
2024-03-23,湛江424机组,0.0
2024-03-23,肇庆337机组,701.76
2024-03-23,广州339机组,701.76
2024-03-23,广州340机组,701.76
2024-03-23,惠州335机组,663.49
2024-03-23,佛山556机组,0.0
2024-03-23,广州346机组,663.49
2024-03-23,广州347机组,663.49
2024-03-23,江门557机组,0.0
2024-03-23,韶关529机组,0.0
2024-03-23,清远562机组,0.0
2024-03-23,清远561机组,0.0
2024-03-23,湛江495机组,0.0
2024-03-23,阳江470机组,0.0
2024-03-23,江门570机组,0.0
2024-03-23,梅州585机组,0.0
2024-03-23,汕尾484机组,0.0
2024-03-23,汕尾485机组,0.0
2024-03-23,梅州612机组,0.0
2024-03-23,广州9机组,663.49
2024-03-23,阳江620机组,0.0
2024-03-23,江门578机组,0.0
2024-03-23,汕头621机组,0.0
2024-03-23,阳江623机组,0.0
2024-03-23,汕尾626机组,0.0
2024-03-23,汕尾627机组,0.0
2024-03-23,韶关628机组,0.0
2024-03-23,揭阳629机组,0.0
2024-03-23,揭阳630机组,0.0
2024-03-23,阳江631机组,0.0
2024-03-23,阳江632机组,0.0
2024-03-23,惠州483机组,0.0
2024-03-23,湛江393机组,0.0
2024-03-23,湛江394机组,0.0
2024-03-23,阳江471机组,0.0
2024-03-23,韶关36机组,0.0
2024-03-23,清远634机组,0.0
2024-03-23,清远635机组,0.0
2024-03-23,中山636机组,0.0
2024-03-23,阳江638机组,0.0
2024-03-23,汕头639机组,0.0
2024-03-23,肇庆587机组,0.0
2024-03-23,阳江589机组,0.0
2024-03-23,河源44机组,427.27
2024-03-23,深圳17机组,403.39
2024-03-23,深圳18机组,403.39
2024-03-23,深圳19机组,403.39
2024-03-23,广州5机组,448.44
2024-03-23,广州6机组,448.44
2024-03-23,汕头112机组,361.74
2024-03-23,汕头113机组,361.74
2024-03-23,揭阳92机组,384.54
2024-03-23,其他118机组,448.44
2024-03-23,其他119机组,448.44
2024-03-23,其他120机组,427.27
2024-03-23,其他121机组,427.27
2024-03-23,汕尾116机组,361.74
2024-03-23,汕尾117机组,361.74
2024-03-23,汕尾53机组,384.54
2024-03-23,潮州87机组,384.54
2024-03-23,潮州88机组,361.74
2024-03-23,汕尾54机组,384.54
2024-03-23,梅州106机组,515.98
2024-03-23,韶关40机组,448.44
2024-03-23,韶关41机组,448.44
2024-03-23,韶关42机组,427.27
2024-03-23,韶关43机组,427.27
2024-03-23,梅州124机组,427.27
2024-03-23,东莞128机组,384.54
2024-03-23,东莞129机组,384.54
2024-03-23,中山126机组,443.44
2024-03-23,中山127机组,443.44
2024-03-23,东莞130机组,384.54
2024-03-23,梅州125机组,422.27
2024-03-23,梅州107机组,515.98
2024-03-23,梅州108机组,515.98
2024-03-23,中山229机组,760.25
2024-03-23,江门65机组,384.54
2024-03-23,东莞211机组,701.76
2024-03-23,东莞212机组,701.76
2024-03-23,江门153机组,496.7
2024-03-23,江门154机组,496.7
2024-03-23,茂名84机组,496.7
2024-03-23,佛山147机组,496.7
2024-03-23,佛山148机组,496.7
2024-03-23,珠海222机组,701.76
2024-03-23,珠海223机组,701.76
2024-03-23,云浮139机组,496.7
2024-03-23,云浮140机组,496.7
2024-03-23,云浮100机组,448.44
2024-03-23,韶关149机组,505.98
2024-03-23,韶关150机组,505.98
2024-03-23,深圳218机组,760.25
2024-03-23,深圳219机组,760.25
2024-03-23,广州214机组,760.25
2024-03-23,广州215机组,760.25
2024-03-23,汕头27机组,403.39
2024-03-23,云浮155机组,496.7
2024-03-23,珠海220机组,701.76
2024-03-23,珠海221机组,701.76
2024-03-23,中山224机组,701.76
2024-03-23,中山225机组,701.76
2024-03-23,中山226机组,701.76
2024-03-23,云浮156机组,496.7
2024-03-23,珠海23机组,384.54
2024-03-23,珠海24机组,384.54
2024-03-23,广州131机组,446.36
2024-03-23,广州132机组,446.36
2024-03-23,韶关158机组,510.98
2024-03-23,东莞233机组,760.25
2024-03-23,东莞234机组,760.25
2024-03-23,湛江80机组,403.39
2024-03-23,深圳355机组,300.0
2024-03-23,湛江81机组,403.39
2024-03-23,阳江361机组,300.0
2024-03-23,阳江362机组,300.0
2024-03-23,深圳356机组,300.0
2024-03-23,深圳357机组,300.0
2024-03-23,深圳358机组,300.0
2024-03-23,阳江363机组,300.0
2024-03-23,阳江364机组,300.0
2024-03-23,中山227机组,701.76
2024-03-23,中山228机组,701.76
2024-03-23,惠州238机组,432.97
2024-03-23,广州250机组,432.97
2024-03-23,广州251机组,432.97
2024-03-23,深圳244机组,432.97
2024-03-23,深圳245机组,432.97
2024-03-23,深圳246机组,432.97
2024-03-23,肇庆252机组,701.76
2024-03-23,肇庆253机组,701.76
2024-03-23,惠州239机组,432.97
2024-03-23,惠州240机组,432.97
2024-03-23,深圳249机组,760.25
2024-03-23,深圳241机组,432.97
2024-03-23,深圳242机组,432.97
2024-03-23,深圳243机组,432.97
2024-03-23,韶关159机组,510.98
2024-03-23,阳江74机组,384.54
2024-03-23,阳江75机组,384.54
2024-03-23,韶关38机组,448.44
2024-03-23,佛山32机组,448.44
2024-03-23,潮州89机组,361.74
2024-03-23,潮州90机组,384.54
2024-03-23,惠州48机组,403.39
2024-03-23,惠州49机组,403.39
2024-03-23,佛山33机组,448.44
2024-03-23,韶关39机组,448.44
2024-03-23,云浮101机组,448.44
2024-03-23,惠州50机组,361.74
2024-03-23,江门66机组,361.74
2024-03-23,汕尾55机组,384.54
2024-03-23,惠州51机组,361.74
2024-03-23,揭阳93机组,361.74
2024-03-23,汕尾56机组,384.54
2024-03-23,佛山34机组,427.27
2024-03-23,揭阳94机组,361.74
2024-03-23,湛江78机组,384.54
2024-03-23,湛江79机组,384.54
2024-03-23,佛山35机组,427.27
2024-03-23,江门67机组,361.74
2024-03-23,梅州109机组,515.98
2024-03-23,梅州110机组,515.98
