时间,温度,10米水平风速,10米垂直风速,降水,辐照
2024-04-13 14:00:00,298.7225952148438,-1.526821613311768,2.395979642868042,0.00517433682034607,3.599998988149111e-12
2024-04-13 15:00:00,298.4135131835938,-1.596338272094727,2.45642352104187,0.006315167865977855,3.599998988149111e-12
2024-04-13 16:00:00,298.3539733886719,-1.618620276451111,2.451708555221558,0.008982153303804807,3.599998988149111e-12
2024-04-13 17:00:00,298.0026245117188,-1.602959752082825,2.335175037384033,0.010029406439571181,3.599998988149111e-12
2024-04-13 18:00:00,297.9739685058594,-1.573517680168152,2.297483444213867,0.01272253848583205,3.599998988149111e-12
2024-04-13 19:00:00,297.944580078125,-1.617291212081909,2.286952972412109,0.01264960246771807,3.599998988149111e-12
2024-04-13 20:00:00,297.7855834960938,-1.569516658782959,2.431539297103882,0.01450465697416803,3.599998988149111e-12
2024-04-13 21:00:00,297.7801513671875,-1.544849634170532,2.601396799087524,0.01713173332973383,3.599998988149111e-12
2024-04-13 22:00:00,298.1156616210938,-1.161737561225891,1.882761716842651,0.02314552511961665,13.94516563415527
2024-04-13 23:00:00,298.1884460449219,-1.319610953330994,2.226349115371704,0.0332361705659423,84067.0
2024-04-14 00:00:00,298.301513671875,-1.291521310806274,2.771230697631836,0.05742756911786273,482144.125
2024-04-14 01:00:00,298.5182495117188,-0.930279016494751,3.384149789810181,0.0490928978251759,1034721.8125
2024-04-14 02:00:00,299.9972534179688,-0.5362839698791504,3.653941869735718,0.0581266576773487,1646011.25
2024-04-14 03:00:00,300.3101806640625,-0.1292646676301956,3.658253192901611,0.04563393667922355,2029527.0
2024-04-14 04:00:00,300.4532470703125,0.1411814242601395,3.545458316802979,0.04681811697082594,2354844.25
2024-04-14 05:00:00,301.3992919921875,0.4705197215080261,3.461352586746216,0.03373158324393444,2439888.75
2024-04-14 06:00:00,301.461669921875,0.7035492658615112,3.406983375549316,0.02812444654409774,2344165.5
2024-04-14 07:00:00,301.5111694335938,0.8305996060371399,3.289317607879639,0.1668627228355035,1979267.875
2024-04-14 08:00:00,301.4116516113281,0.7183157801628113,3.103903770446777,0.1470474962843582,1563120.5
2024-04-14 09:00:00,301.3506164550781,0.4984852075576782,2.972700357437134,0.07267328328453004,1067728.375
2024-04-14 10:00:00,299.9503173828125,0.05861462280154228,1.713252067565918,0.00842962799652014,517455.34375
2024-04-14 11:00:00,299.6826171875,-0.3452889621257782,1.699099659919739,0.002529370021875366,91920.71875
2024-04-14 12:00:00,299.5316162109375,-0.6638862490653992,1.7710782289505,0.002993133648487856,1.477633476257324
2024-04-14 13:00:00,299.4378967285156,-0.7707739472389221,1.944597482681274,0.001954137815118884,3.599998988149111e-12
2024-04-14 14:00:00,298.8295593261719,-0.7592207789421082,2.148760795593262,0.001499319182585168,3.599998988149111e-12
2024-04-14 15:00:00,298.4802856445312,-0.6813599467277527,2.318135738372803,0.001072023565029667,3.599998988149111e-12
2024-04-14 16:00:00,298.4257202148438,-0.5649688243865967,2.432101488113403,0.00148074104799889,3.599998988149111e-12
2024-04-14 17:00:00,298.0763549804688,-0.4507949948310852,2.455226898193359,0.001912853349494981,3.599998988149111e-12
2024-04-14 18:00:00,297.9989013671875,-0.3896045684814453,2.386966705322266,0.002869279796868796,3.599998988149111e-12
2024-04-14 19:00:00,297.9344177246094,-0.4284406006336212,2.297475576400757,0.009999130270443857,3.599998988149111e-12
2024-04-14 20:00:00,297.6473999023438,-0.4384693503379822,2.216280698776245,0.009020685865834821,3.599998988149111e-12
2024-04-14 21:00:00,297.6678466796875,-0.4838063418865204,2.154020309448242,0.01119156786444364,3.599998988149111e-12
2024-04-14 22:00:00,298.1612243652344,-0.5639206171035767,1.574174761772156,0.01298607185162837,38.32611846923828
2024-04-14 23:00:00,298.1851196289062,-0.692459762096405,1.756285309791565,0.01467185938963667,89262.265625
2024-04-15 00:00:00,298.3658142089844,-0.6730583310127258,2.124150991439819,0.03291414759587497,444198.5
2024-04-15 01:00:00,298.5963134765625,-0.478806346654892,2.625641584396362,0.03219992504455149,950061.6875
2024-04-15 02:00:00,300.5296630859375,-0.2913400828838348,2.915066003799438,0.03276483766967431,1457323.625
2024-04-15 03:00:00,300.813232421875,-0.02182885445654392,3.084067106246948,0.04043482840643264,1894994.0
2024-04-15 04:00:00,300.918701171875,0.2609351873397827,3.25061297416687,0.03577586176106706,2183127.25
2024-04-15 05:00:00,301.6793518066406,0.5558668971061707,3.226979732513428,0.03606416430557147,2334901.0
2024-04-15 06:00:00,301.7816467285156,0.8557687997817993,3.112307548522949,0.03210221984772943,2288734.75
2024-04-15 07:00:00,301.8110046386719,0.9652040600776672,2.943293571472168,0.1419612381141633,1857865.125
2024-04-15 08:00:00,301.746826171875,0.9222216606140137,2.790542602539062,0.1468087284592912,1564793.875
2024-04-15 09:00:00,301.7017211914062,0.6156253218650818,2.590003967285156,0.1710730721242726,1077265.25
2024-04-15 10:00:00,300.3699645996094,0.2775088548660278,1.836662888526917,0.05708146636607125,547443.875
2024-04-15 11:00:00,300.080322265625,-0.09747994691133499,1.892668008804321,0.03769008981180377,96471.4609375
2024-04-15 12:00:00,299.85498046875,-0.2735923230648041,1.94898796081543,0.04743463068734854,2.308802366256714
2024-04-15 13:00:00,299.7017822265625,-0.3666532337665558,1.951664686203003,0.01694320053502452,3.599998988149111e-12
2024-04-15 14:00:00,299.0752258300781,-0.4393600821495056,1.965232014656067,0.004853693098993972,3.599998988149111e-12
2024-04-15 15:00:00,298.7533569335938,-0.4559052288532257,2.06841778755188,0.0009096373787542689,3.599998988149111e-12
2024-04-15 16:00:00,298.6656799316406,-0.3643749058246613,2.108073234558105,0.0004630756222923083,3.599998988149111e-12
2024-04-15 17:00:00,298.1491394042969,-0.3856180012226105,2.048916816711426,0.000544268687008298,3.599998988149111e-12
2024-04-15 18:00:00,298.0340576171875,-0.4187882840633392,2.047469615936279,0.000648168281713879,3.599998988149111e-12
2024-04-15 19:00:00,297.9789428710938,-0.515762984752655,2.141993522644043,0.003992221081716707,3.599998988149111e-12
2024-04-15 20:00:00,297.7323303222656,-0.5076060891151428,2.385934114456177,0.001696797198746935,3.599998988149111e-12
2024-04-15 21:00:00,297.7340698242188,-0.3910912573337555,2.676749467849731,0.005519751539395656,3.599998988149111e-12
2024-04-15 22:00:00,298.1428833007812,0.169570729136467,2.251018285751343,0.01183491895062616,75.0822525024414
2024-04-15 23:00:00,298.1882629394531,0.2763079404830933,2.705631732940674,0.009942708857124671,107685.953125
2024-04-16 00:00:00,298.4017333984375,0.6893441081047058,3.31817364692688,0.02518291876185685,519306.25
2024-04-16 01:00:00,298.6880798339844,1.263888239860535,3.699451208114624,0.03411621946725063,1143672.875
2024-04-16 02:00:00,300.5108032226562,1.734618067741394,3.686050891876221,0.0636422773823142,1693308.875
2024-04-16 03:00:00,300.722900390625,1.973488688468933,3.499450445175171,0.09712408791529015,2207001.5
2024-04-16 04:00:00,300.8490600585938,2.024275541305542,3.299810409545898,0.1003215875243768,2445996.75
2024-04-16 05:00:00,302.0001220703125,1.925817728042603,3.091804027557373,0.104433529486414,2595724.5
2024-04-16 06:00:00,302.0830993652344,1.756752490997314,2.993510007858276,0.06385764572769403,2448419.25
2024-04-16 07:00:00,302.1839904785156,1.43725311756134,2.957487821578979,0.01387919564876938,2381705.0
2024-04-16 08:00:00,302.24755859375,0.9980425834655762,3.016644239425659,0.0105812432593666,1887415.25
2024-04-16 09:00:00,302.2031555175781,0.3729934990406036,2.964339733123779,0.008705546861165203,1262382.5
2024-04-16 10:00:00,300.49267578125,0.07915645092725754,2.124878883361816,0.00962068861554144,602159.8125
2024-04-16 11:00:00,300.1356811523438,-0.587685227394104,2.415454864501953,0.01937073466251604,103758.40625
2024-04-16 12:00:00,299.9312438964844,-0.9099913835525513,2.64471173286438,0.0643234743620269,3.878787994384766
2024-04-16 13:00:00,299.78076171875,-1.092854976654053,2.737356901168823,0.1165636349469423,3.599998988149111e-12
2024-04-16 14:00:00,298.8905029296875,-1.117555975914001,2.789607048034668,0.1525989064248279,3.599998988149111e-12
2024-04-16 15:00:00,298.3705749511719,-1.038651585578918,2.809249877929688,0.103102793218568,3.599998988149111e-12
2024-04-16 16:00:00,298.2891540527344,-0.9513876438140869,2.844950437545776,0.046765821025474,3.599998988149111e-12
2024-04-16 17:00:00,297.8299865722656,-0.872372031211853,2.787558794021606,0.07524256216129288,3.599998988149111e-12
2024-04-16 18:00:00,297.8114929199219,-0.856952965259552,2.773450374603271,0.09615940507501364,3.599998988149111e-12
2024-04-16 19:00:00,297.7963256835938,-0.8358558416366577,2.773813724517822,0.02208038131357171,3.599998988149111e-12
2024-04-16 20:00:00,297.5703125,-0.8447909355163574,2.961320400238037,0.01645329029997811,3.599998988149111e-12
2024-04-16 21:00:00,297.6012268066406,-0.8460122346878052,3.191958665847778,0.02060239239654038,3.599998988149111e-12
2024-04-16 22:00:00,298.1209716796875,-0.542863130569458,2.340175151824951,0.02224414311058354,85.70274353027344
2024-04-16 23:00:00,298.2314758300781,-0.7045297026634216,2.465157032012939,0.02637398029037286,100612.4296875
2024-04-17 00:00:00,298.4820251464844,-0.6155415773391724,2.872411966323853,0.05420461820904166,537386.9375
2024-04-17 01:00:00,298.7243957519531,-0.3182905912399292,3.357529640197754,0.05524430162040517,1142622.875
2024-04-17 02:00:00,300.0888671875,0.07859430462121964,3.708867788314819,0.05125345705891959,1695009.25
2024-04-17 03:00:00,300.2610778808594,0.4747190773487091,3.788915634155273,0.06372416100930423,2175754.0
2024-04-17 04:00:00,300.3230590820312,0.7916319370269775,3.830600261688232,0.06537004082929343,2473886.5
2024-04-17 05:00:00,300.8341979980469,1.135613918304443,3.543216705322266,0.07180080137914047,2571278.0
2024-04-17 06:00:00,300.8451843261719,1.337122678756714,3.21825385093689,0.0862655506352894,2491156.25
2024-04-17 07:00:00,300.925537109375,1.451375722885132,2.920771360397339,0.7148938020691276,1933314.625
2024-04-17 08:00:00,300.4644165039062,1.452749013900757,2.681125640869141,0.6554391584359109,1526638.5
2024-04-17 09:00:00,300.2995910644531,1.167252659797668,2.263128042221069,0.6407060427591205,984255.5625
2024-04-17 10:00:00,298.9936218261719,0.5789446830749512,1.442760467529297,0.582477601710707,452530.875
2024-04-17 11:00:00,298.898681640625,0.1181007623672485,1.256481409072876,0.3210971772205085,76335.28125
2024-04-17 12:00:00,298.7807006835938,-0.08499567955732346,1.156579613685608,0.2840717788785696,2.770562887191772
2024-04-17 13:00:00,298.808837890625,-0.2044180780649185,1.093664288520813,0.2624152402859181,3.599998988149111e-12
2024-04-17 14:00:00,298.4915771484375,-0.2727771997451782,1.266087055206299,0.2851843892131001,3.599998988149111e-12
2024-04-17 15:00:00,298.29248046875,-0.2088386416435242,1.391641139984131,0.3721985849551857,3.599998988149111e-12
2024-04-17 16:00:00,298.2663269042969,-0.1164822727441788,1.339133858680725,0.4755215486511588,3.599998988149111e-12
2024-04-17 17:00:00,297.8431091308594,-0.1087299883365631,1.138628482818604,0.4734091635327786,3.599998988149111e-12
2024-04-17 18:00:00,297.717041015625,-0.1246394887566566,0.994162380695343,0.3690884623210877,3.599998988149111e-12
2024-04-17 19:00:00,297.62646484375,-0.07456792145967484,0.8702885508537292,0.237810323596932,3.599998988149111e-12
2024-04-17 20:00:00,297.3048706054688,-0.1039896830916405,0.8976839184761047,0.3455521364230663,3.599998988149111e-12
2024-04-17 21:00:00,297.335205078125,-0.08960548788309097,0.9752490520477295,0.3341107803862542,3.599998988149111e-12
2024-04-17 22:00:00,297.293212890625,-0.3231047093868256,0.5124444961547852,0.2595645491965115,122.7359313964844
2024-04-17 23:00:00,297.35595703125,-0.4071754813194275,0.9029808044433594,0.3016975533682853,85531.3359375
2024-04-18 00:00:00,297.5388793945312,-0.3737843930721283,1.211527228355408,0.3647639241535217,384358.6875
2024-04-18 01:00:00,297.6442260742188,-0.30607008934021,1.565174460411072,0.3984170616604388,804797.875
2024-04-18 02:00:00,298.595947265625,-0.1094642207026482,2.009223699569702,0.4163359408266842,1202745.625
2024-04-18 03:00:00,298.6670227050781,0.1637287884950638,2.468660116195679,0.4105774278286844,1609416.25
2024-04-18 04:00:00,298.5731811523438,0.5095580220222473,2.828174114227295,0.5115396343171597,1862610.625
2024-04-18 05:00:00,299.1374816894531,0.7118897438049316,3.048734664916992,0.5535749369300902,1973501.375
2024-04-18 06:00:00,299.0122680664062,0.7350395917892456,3.134707450866699,0.6269727600738406,1907942.375
2024-04-18 07:00:00,298.9129943847656,0.4725217521190643,3.059938907623291,0.7324335747398436,1515519.375
2024-04-18 08:00:00,298.9539489746094,0.09958451986312866,3.03395938873291,0.6390443886630237,1199688.875
2024-04-18 09:00:00,299.0335388183594,-0.3111686706542969,3.116346597671509,0.4957420751452446,831787.0625
2024-04-18 10:00:00,298.3388671875,-0.727401077747345,2.197086572647095,0.4064510285388678,403580.78125
2024-04-18 11:00:00,298.2218322753906,-1.222753882408142,2.247480630874634,0.3214763128198683,73934.3125
2024-04-18 12:00:00,298.1688537597656,-1.608505487442017,2.303452014923096,0.3681320522446185,3.324675321578979
2024-04-18 13:00:00,298.1247253417969,-1.874107241630554,2.517736911773682,0.3679799847304821,3.599998988149111e-12
2024-04-18 14:00:00,298.048828125,-2.061297416687012,2.762214422225952,0.2904591965489089,3.599998988149111e-12
2024-04-18 15:00:00,297.9292602539062,-2.081702470779419,2.921228647232056,0.37138114566914743,3.599998988149111e-12
2024-04-18 16:00:00,297.873046875,-2.064413785934448,3.037187337875366,0.4125281411688775,3.599998988149111e-12
2024-04-18 17:00:00,297.6749877929688,-2.022209644317627,3.090917825698853,0.4889459232799709,3.599998988149111e-12
2024-04-18 18:00:00,297.6626281738281,-2.140799283981323,3.175821781158447,0.6122272461652756,3.599998988149111e-12
2024-04-18 19:00:00,297.6148376464844,-2.174900531768799,3.305192708969116,0.3718339139595628,3.599998988149111e-12
2024-04-18 20:00:00,297.6004638671875,-2.254658699035645,3.541554689407349,0.5080559058114886,3.599998988149111e-12
2024-04-18 21:00:00,297.61083984375,-2.191445827484131,3.75567364692688,0.574275036342442,3.599998988149111e-12
2024-04-18 22:00:00,297.9803466796875,-1.996966361999512,3.196556806564331,0.7310766959562898,149.2409820556641
2024-04-18 23:00:00,298.009765625,-2.055746078491211,3.831390857696533,0.8095910307019949,92396.515625
2024-04-19 00:00:00,298.0981140136719,-2.113245964050293,4.183147430419922,0.7648887694813311,430299.71875
2024-04-19 01:00:00,298.168212890625,-2.044514894485474,4.709871292114258,0.6830207421444356,864103.25
2024-04-19 02:00:00,299.1610717773438,-1.83209216594696,5.245792388916016,0.596324447542429,1329960.125
2024-04-19 03:00:00,299.3496398925781,-1.429778575897217,5.691428661346436,0.5104001611471176,1714718.25
2024-04-19 04:00:00,299.5199279785156,-0.9641180038452148,5.828911304473877,0.4407558008097112,2012173.25
2024-04-19 05:00:00,299.9803771972656,-0.5076588988304138,5.820593357086182,0.4754610126838088,2256358.5
2024-04-19 06:00:00,300.0677795410156,-0.1875009089708328,5.644286155700684,0.5038834060542285,2225272.5
2024-04-19 07:00:00,300.0367126464844,-0.06062739714980125,5.484091281890869,0.970616820268333,1828757.375
2024-04-19 08:00:00,299.9528198242188,-0.1163007542490959,5.247270584106445,0.8684945642016828,1410754.25
2024-04-19 09:00:00,299.8923034667969,-0.3097906708717346,4.931746959686279,0.6843198207207024,884241.75
2024-04-19 10:00:00,299.0180969238281,-0.8685905337333679,3.589555501937866,0.6010377546772361,407780.125
2024-04-19 11:00:00,298.9588317871094,-1.216435194015503,3.754453659057617,0.6065045017749071,67793.9140625
2024-04-19 12:00:00,298.9665832519531,-1.433232069015503,3.82703423500061,0.4631072806660086,4.525252342224121
2024-04-19 13:00:00,298.9271240234375,-1.481953263282776,3.817404747009277,0.3905241319444031,3.599998988149111e-12
2024-04-19 14:00:00,298.8341369628906,-1.487804651260376,3.817135572433472,0.3419232089072466,3.599998988149111e-12
2024-04-19 15:00:00,298.6370849609375,-1.413358569145203,3.884975671768188,0.3436908882576972,3.599998988149111e-12
2024-04-19 16:00:00,298.5144958496094,-1.321591854095459,3.962037324905396,0.4628065798897296,3.599998988149111e-12
2024-04-19 17:00:00,298.3375854492188,-1.332794070243835,4.01585578918457,0.6544435163959861,3.599998988149111e-12
2024-04-19 18:00:00,298.3111877441406,-1.270092725753784,3.932968139648438,0.8368251146748662,3.599998988149111e-12
2024-04-19 19:00:00,298.2679138183594,-1.235819458961487,3.857048034667969,1.117323758080602,3.599998988149111e-12
2024-04-19 20:00:00,298.0528564453125,-1.191491484642029,3.814561605453491,1.030354993417859,3.599998988149111e-12
2024-04-19 21:00:00,298.0479431152344,-1.1267009973526,3.813998699188232,1.05508859269321,3.599998988149111e-12
2024-04-19 22:00:00,298.0395812988281,-1.178618669509888,2.850556612014771,1.076607499271631,180.8253936767578
2024-04-19 23:00:00,298.0853271484375,-1.290193557739258,3.080604553222656,1.160547370091081,90191.8828125
2024-04-20 00:00:00,298.1874084472656,-1.138019561767578,3.467484951019287,1.257201423868537,408797.9375
2024-04-20 01:00:00,298.3076782226562,-0.9349629282951355,4.060644626617432,1.376789878122509,817608.25
2024-04-20 02:00:00,298.6784057617188,-0.5847586393356323,4.477980613708496,1.232038484886289,1136667.75
2024-04-20 03:00:00,298.7967834472656,-0.1511015146970749,4.767731189727783,1.22994533739984,1499610.25
2024-04-20 04:00:00,298.7179260253906,0.1535526514053345,4.87365198135376,1.184215769171715,1682775.125
2024-04-20 05:00:00,299.0711059570312,0.4223594069480896,4.836136341094971,1.125919166952372,1771323.125
2024-04-20 06:00:00,299.0046081542969,0.645301103591919,4.628892421722412,1.206073211506009,1737068.625
2024-04-20 07:00:00,298.847900390625,0.6010386347770691,4.308212280273438,1.274078618735075,1325722.375
2024-04-20 08:00:00,298.441162109375,0.4718991816043854,4.078399181365967,1.131136203184724,1014119.8125
2024-04-20 09:00:00,298.3596801757812,0.2007769346237183,3.918440818786621,1.070691389031708,679329.3125
2024-04-20 10:00:00,297.7182006835938,-0.2561650574207306,2.361913442611694,0.9352221386507154,306721.0625
2024-04-20 11:00:00,297.5714721679688,-0.7661197781562805,2.275472402572632,0.87092345347628,56979.0234375
2024-04-20 12:00:00,297.4958190917969,-1.134850978851318,2.123564481735229,0.907236011698842,6.372294425964355
2024-04-20 13:00:00,297.4779357910156,-1.372956275939941,2.122313737869263,0.9172378922812641,3.599998988149111e-12
2024-04-20 14:00:00,297.3896179199219,-1.539105772972107,2.029044151306152,0.8721275953575969,3.599998988149111e-12
2024-04-20 15:00:00,297.290771484375,-1.647615551948547,1.987524509429932,0.8380884537473321,3.599998988149111e-12
2024-04-20 16:00:00,297.2182006835938,-1.882362961769104,1.98838198184967,0.8260222966782749,3.599998988149111e-12
2024-04-20 17:00:00,297.0649719238281,-2.131387710571289,2.157380104064941,0.7669695187360048,3.599998988149111e-12
2024-04-20 18:00:00,297.0581359863281,-2.107032299041748,2.381433963775635,0.7790424861013889,3.599998988149111e-12
2024-04-20 19:00:00,297.0276489257812,-2.025944471359253,2.597770690917969,0.9174291626550257,3.599998988149111e-12
2024-04-20 20:00:00,296.7865600585938,-1.924324870109558,2.867858171463013,0.9881992591544986,3.599998988149111e-12
2024-04-20 21:00:00,296.8110046386719,-1.869884014129639,3.191545009613037,1.05809816159308,3.599998988149111e-12
2024-04-20 22:00:00,296.6906127929688,-1.69389271736145,2.575868606567383,1.3363357866182919,253.4141387939453
2024-04-20 23:00:00,296.76904296875,-1.692635178565979,3.119965076446533,1.524036983028054,92718.265625
2024-04-21 00:00:00,296.8883361816406,-1.464646935462952,3.321969747543335,1.676755608059466,402917.96875
2024-04-21 01:00:00,297.0016784667969,-1.104527592658997,3.591246128082275,1.903611002489924,802759.75
2024-04-21 02:00:00,297.7205810546875,-0.8348031044006348,3.744561195373535,1.9978636410087351,1158614.25
2024-04-21 03:00:00,297.7379150390625,-0.4127576053142548,3.800302028656006,2.102831844240427,1432899.5
2024-04-21 04:00:00,297.7272338867188,-0.03782664984464645,3.701415777206421,1.937273773364723,1562588.5
2024-04-21 05:00:00,298.1075134277344,0.3005491197109222,3.419576644897461,1.954539678990841,1658583.75
2024-04-21 06:00:00,297.9526062011719,0.4580728113651276,3.170063257217407,1.923241885378957,1452634.5
2024-04-21 07:00:00,297.8030700683594,0.3953270018100739,2.89831280708313,0.9708500583656132,1229328.25
2024-04-21 08:00:00,297.7170715332031,0.2366452813148499,2.690207242965698,0.7914162124507129,1018298.25
2024-04-21 09:00:00,297.7610168457031,-0.002447637496516109,2.545727252960205,0.6825170712545514,643955.625
2024-04-21 10:00:00,297.3649291992188,-0.1105239912867546,1.312297344207764,0.6361337727867067,310056.71875
2024-04-21 11:00:00,297.247802734375,-0.6162093281745911,1.250477313995361,0.6064281333237886,63408.0234375
2024-04-21 12:00:00,297.2074890136719,-0.7611647844314575,1.328346133232117,0.6085845525376499,13.94516563415527
2024-04-21 13:00:00,297.2286682128906,-0.8395819664001465,1.425859212875366,0.65687793539837,3.599998988149111e-12
2024-04-21 14:00:00,297.0729064941406,-0.8179861307144165,1.549057841300964,0.719264498911798,3.599998988149111e-12
2024-04-21 15:00:00,296.96826171875,-0.796226978302002,1.647919416427612,0.7664706790819764,3.599998988149111e-12
2024-04-21 16:00:00,296.9306335449219,-0.7657204866409302,1.775707483291626,0.8716459269635379,3.599998988149111e-12
2024-04-21 17:00:00,296.7406616210938,-0.7437971234321594,1.852518439292908,0.9675438632257283,3.599998988149111e-12
2024-04-21 18:00:00,296.6809997558594,-0.7746749520301819,1.927738428115845,1.000775257125497,3.599998988149111e-12
2024-04-21 19:00:00,296.6506652832031,-0.7477310299873352,1.910181283950806,0.1076358385034837,3.599998988149111e-12
2024-04-21 20:00:00,296.55322265625,-0.6945295333862305,1.935993075370789,0.214202402275987,3.599998988149111e-12
2024-04-21 21:00:00,296.4813232421875,-0.6401288509368896,1.872191667556763,0.3001720760948956,3.599998988149111e-12
2024-04-21 22:00:00,296.7976989746094,-0.7973389625549316,1.084664344787598,0.3898257273249328,298.2972717285156
2024-04-21 23:00:00,296.8078918457031,-0.9608136415481567,1.349160194396973,0.5374140455387533,101439.2578125
2024-04-22 00:00:00,296.8091125488281,-0.8799840807914734,1.699296832084656,0.6881111185066402,418772.40625
2024-04-22 01:00:00,296.954345703125,-0.7323623299598694,2.135056257247925,0.6803220603615046,846813.9375
2024-04-22 02:00:00,298.3875732421875,-0.3846963047981262,2.572028160095215,0.7331774104386568,1178048.375
2024-04-22 03:00:00,298.5285339355469,0.01052852068096399,2.947068452835083,0.8434843621216714,1473294.375
2024-04-22 04:00:00,298.6019592285156,0.343388170003891,3.145657539367676,0.904833257663995,1517632.25
2024-04-22 05:00:00,299.2044677734375,0.6860263347625732,3.146407604217529,0.9725661366246641,1609474.375
2024-04-22 06:00:00,299.1664733886719,0.9253464937210083,3.140023946762085,1.17246899753809,1615071.625
2024-04-22 07:00:00,299.1375732421875,1.117585897445679,3.092211484909058,1.258422154933214,1356177.25
2024-04-22 08:00:00,298.8563842773438,1.137259006500244,2.950496196746826,0.9768232703208923,1123525.875
2024-04-22 09:00:00,298.8368835449219,0.9545179605484009,2.802209854125977,0.8530768100172281,688982.375
2024-04-22 10:00:00,298.1237487792969,0.2266067862510681,2.015018224716187,0.6099084275774658,341081.03125
2024-04-22 11:00:00,298.0758361816406,-0.105356939136982,1.748878836631775,0.5680947215296328,69958.9296875
2024-04-22 12:00:00,298.0535583496094,-0.3453487157821655,1.676034569740295,0.5370769067667425,13.85281372070312
2024-04-22 13:00:00,297.9955749511719,-0.4825281798839569,1.630198836326599,0.5143634625710547,3.599998988149111e-12
2024-04-22 14:00:00,297.7879333496094,-0.5308005809783936,1.686016082763672,0.5405702395364642,3.599998988149111e-12
2024-04-22 15:00:00,297.759521484375,-0.4438705146312714,1.696550250053406,0.646997126750648,3.599998988149111e-12
2024-04-22 16:00:00,297.7176513671875,-0.3341713547706604,1.684249877929688,0.8040252141654491,3.599998988149111e-12
2024-04-22 17:00:00,297.544677734375,-0.2298493534326553,1.691621541976929,0.8995144162327051,3.599998988149111e-12
2024-04-22 18:00:00,297.5144653320312,-0.08983038365840912,1.639310359954834,0.9188432013615966,3.599998988149111e-12
2024-04-22 19:00:00,297.5149841308594,0.001677255728282034,1.634986281394958,0.3370323684066534,3.599998988149111e-12
2024-04-22 20:00:00,297.419677734375,0.03142319619655609,1.631236672401428,0.4684728919528425,3.599998988149111e-12
2024-04-22 21:00:00,297.4170837402344,0.1205186694860458,1.546372652053833,0.549949414562434,3.599998988149111e-12
2024-04-22 22:00:00,297.4254150390625,-0.3337589800357819,0.8228548169136047,0.6393388612195849,307.9942321777344
2024-04-22 23:00:00,297.4232177734375,-0.306157261133194,1.030693769454956,0.7151704048737884,81786.3671875
2024-04-23 00:00:00,297.4655151367188,-0.2226069718599319,1.165623903274536,0.6937382277101278,350326.75
2024-04-23 01:00:00,297.5774230957031,-0.09648420661687851,1.250766754150391,0.7415251457132399,660326.875
2024-04-23 02:00:00,298.6404724121094,0.08649829030036926,1.335728645324707,0.8825670811347663,1045059.0625
2024-04-23 03:00:00,298.6948852539062,0.2560851871967316,1.430546402931213,1.034684362821281,1381820.0
2024-04-23 04:00:00,298.8396911621094,0.6054776310920715,1.434582471847534,0.9676023619249463,1628463.25
2024-04-23 05:00:00,299.637451171875,0.9768368601799011,1.286502003669739,1.215463387779891,1704203.25
2024-04-23 06:00:00,299.7548828125,1.234642624855042,1.14265763759613,1.114283804781735,1651111.875
2024-04-23 07:00:00,299.7681274414062,1.184637308120728,0.9821752905845642,1.040764851495624,1244410.875
2024-04-23 08:00:00,299.8293762207031,1.031116604804993,0.896674633026123,0.8740872144699097,1057617.75
2024-04-23 09:00:00,299.7874145507812,0.8463674783706665,0.9260497689247131,0.7678695255890489,762241.375
2024-04-23 10:00:00,298.7147827148438,0.2331670969724655,0.4951611459255219,0.70580915780738,399816.59375
2024-04-23 11:00:00,298.606689453125,-0.0875612273812294,0.6863928437232971,0.7331911474466324,82023.6171875
2024-04-23 12:00:00,298.5061950683594,-0.05537255853414536,0.8302415609359741,0.7925357203930616,32.69264221191406
2024-04-23 13:00:00,298.4714660644531,-0.06613057851791382,0.9195528626441956,0.761136703658849,3.599998988149111e-12
2024-04-23 14:00:00,298.0101013183594,0.04683556407690048,0.9505370259284973,0.6310309981927276,3.599998988149111e-12
2024-04-23 15:00:00,297.5385437011719,0.1627195924520493,0.9246544241905212,0.4729398933704942,3.599998988149111e-12
2024-04-23 16:00:00,297.3807373046875,0.2789864242076874,0.7442609071731567,0.3207731060683727,3.599998988149111e-12
2024-04-23 17:00:00,297.0001525878906,0.3478051722049713,0.5641988515853882,0.2742536016739905,3.599998988149111e-12
2024-04-23 18:00:00,296.9469299316406,0.3707249462604523,0.4138689041137695,0.23141120618674899,3.599998988149111e-12
2024-04-23 19:00:00,296.8748168945312,0.3125046789646149,0.4035119712352753,0.03004555765073746,3.599998988149111e-12
2024-04-23 20:00:00,296.6566467285156,0.2565891146659851,0.348897397518158,0.01683173286437523,3.599998988149111e-12
2024-04-23 21:00:00,296.6623840332031,0.1891341507434845,0.3278482854366302,0.01818586679291911,3.599998988149111e-12
2024-04-23 22:00:00,297.2510681152344,0.1871080100536346,0.0495915487408638,0.02152028719137888,427.77490234375
2024-04-23 23:00:00,297.3424987792969,0.06332452595233917,0.007694392930716276,0.03553916030796245,121170.75
2024-04-24 00:00:00,297.5294494628906,-0.05451628565788269,0.04827114567160606,0.03507952715153806,529294.75
2024-04-24 01:00:00,297.7796630859375,-0.1706214845180511,0.2103426456451416,0.03014257708855439,1078606.625
2024-04-24 02:00:00,299.529052734375,-0.1115980744361877,0.4800507426261902,0.04647751848096959,1542005.875
